Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.34
1.6	1.22
1.7	1.05
1.8	0.85
1.9	0.63
2	0.42
2.1	0.23
2.2	0.09
2.3	0.02
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.29
0.4	-0.48
0.5	-0.7
0.6	-0.91
0.7	-1.11
0.8	-1.27
0.9	-1.37
1	-1.4
1.1	-1.39
1.2	-1.33
1.3	-1.2
1.4	-1.03
1.5	-0.82
1.6	-0.6
1.7	-0.39
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.25
0.4	-0.45
0.5	-0.65
0.6	-0.85
0.7	-1.01
0.8	-1.18
0.9	-1.27
1	-1.3
1.1	-1.3
1.2	-1.29
1.3	-1.21
1.4	-1.08
1.5	-0.91
1.6	-0.72
1.7	-0.52
1.8	-0.33
0	0
0.1	-0.05
0.2	-0.21
0.3	-0.46
0.4	-0.74
0.5	-1.05
0.6	-1.33
0.7	-1.55
0.8	-1.68
0.9	-1.69
1	-1.6
1.1	-1.41
1.2	-1.15
1.3	-0.85
1.4	-0.55
1.5	-0.28
0	0
0.1	-0.05
0.2	-0.23
0.3	-0.5
0.4	-0.83
0.5	-1.17
0.6	-1.48
0.7	-1.69
0.8	-1.79
0.9	-1.77
1	-1.62
1.1	-1.33
1.2	-1.01
1.3	-0.68
1.4	-0.37
0	0
0.1	-0.07
0.2	-0.25
0.3	-0.53
0.4	-0.87
0.5	-1.21
0.6	-1.5
0.7	-1.71
0.8	-1.8
0.9	-1.76
1	-1.6
1.1	-1.33
1.2	-1.01
1.3	-0.66
0	0
0.1	-0.06
0.2	-0.27
0.3	-0.58
0.4	-0.96
0.5	-1.37
0.6	-1.64
0.7	-1.86
0.8	-1.9
0.9	-1.79
1	-1.57
1.1	-1.24
1.2	-0.86
1.3	-0.46
0	0
0.1	-0.09
0.2	-0.31
0.3	-0.71
0.4	-1.14
0.5	-1.5
0.6	-1.81
0.7	-1.98
0.8	-1.97
0.9	-1.79
1	-1.46
1.1	-1.05
1.2	-0.59
0	0
0.1	-0.09
0.2	-0.34
0.3	-0.71
0.4	-1.13
0.5	-1.53
0.6	-1.84
0.7	-1.99
0.8	-1.96
0.9	-1.76
1	-1.42
1.1	-1
1.2	-0.59
0	0
0.1	-0.09
0.2	-0.31
0.3	-0.71
0.4	-1.13
0.5	-1.53
0.6	-1.83
0.7	-1.99
0.8	-1.96
0.9	-1.76
1	-1.42
1.1	-1.01
1.2	-0.59
0	0
0.1	-0.09
0.2	-0.34
0.3	-0.71
0.4	-1.14
0.5	-1.53
0.6	-1.84
0.7	-1.99
0.8	-1.97
0.9	-1.76
1	-1.42
1.1	-1
1.2	-0.59
1.3	-0.25
1.4	-0.04
