Time	X	Z
0	7.662	2.317
0.1	7.662	2.317
0.2	7.663	2.317
0.3	7.663	2.317
0.4	7.663	2.317
0.5	7.663	2.317
0.6	7.662	2.317
0.7	7.663	2.317
0.8	7.663	2.317
0.9	7.662	2.317
1	7.662	2.317
1.1	7.663	2.317
1.2	7.663	2.318
1.3	7.663	2.317
1.4	7.663	2.317
1.5	7.663	2.317
1.6	7.663	2.317
1.7	7.662	2.317
1.8	7.662	2.317
1.9	7.663	2.317
2	7.663	2.317
2.1	7.662	2.317
2.2	7.663	2.317
2.3	7.663	2.317
2.4	7.662	2.317
2.5	7.662	2.317
2.6	7.663	2.317
2.7	7.662	2.317
2.8	7.663	2.317
2.9	7.663	2.317
3	7.663	2.317
3.1	7.663	2.317
3.2	7.663	2.317
3.3	7.663	2.317
3.4	7.663	2.317
3.5	7.663	2.317
3.6	7.663	2.317
3.7	7.663	2.317
3.8	7.663	2.317
3.9	7.663	2.317
4	7.663	2.317
4.1	7.663	2.317
4.2	7.663	2.317
4.3	7.663	2.317
4.4	7.662	2.317
4.5	7.662	2.318
4.6	7.663	2.317
4.7	7.663	2.317
4.8	7.663	2.317
4.9	7.663	2.317
5	7.663	2.318
5.1	7.662	2.317
5.2	7.662	2.317
5.3	7.663	2.317
5.4	7.663	2.317
5.5	7.662	2.317
5.6	7.662	2.317
5.7	7.662	2.317
5.8	7.662	2.317
5.9	7.662	2.317
6	7.662	2.317
6.1	7.662	2.317
6.2	7.663	2.317
6.3	7.662	2.317
6.4	7.662	2.317
6.5	7.663	2.317
6.6	7.662	2.317
6.7	7.662	2.317
6.8	7.662	2.317
6.9	7.662	2.317
7	7.662	2.317
7.1	7.662	2.317
7.2	7.662	2.317
7.3	7.662	2.317
7.4	7.662	2.318
7.5	7.662	2.317
7.6	7.662	2.317
7.7	7.662	2.317
7.8	7.662	2.317
7.9	7.662	2.317
8	7.662	2.317
8.1	7.662	2.317
8.2	7.662	2.317
8.3	7.662	2.317
8.4	7.662	2.317
8.5	7.662	2.317
8.6	7.662	2.317
8.7	7.662	2.317
8.8	7.662	2.317
8.9	7.662	2.317
9	7.662	2.317
9.1	7.663	2.317
9.2	7.662	2.317
9.3	7.663	2.317
9.4	7.663	2.317
9.5	7.663	2.317
9.6	7.663	2.317
9.7	7.663	2.317
9.8	7.663	2.318
9.9	7.663	2.318
10	7.663	2.317
10.1	7.663	2.318
10.2	7.663	2.317
10.3	7.663	2.318
10.4	7.663	2.318
10.5	7.663	2.317
10.6	7.663	2.317
10.7	7.663	2.317
10.8	7.663	2.317
10.9	7.663	2.317
11	7.663	2.317
11.1	7.663	2.317
11.2	7.663	2.317
11.3	7.663	2.317
11.4	7.663	2.317
11.5	7.663	2.317
11.6	7.662	2.317
11.7	7.663	2.317
11.8	7.663	2.318
11.9	7.663	2.317
12	7.663	2.317
12.1	7.663	2.317
12.2	7.663	2.317
12.3	7.663	2.317
12.4	7.663	2.317
12.5	7.663	2.317
