Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.34
1.6	1.22
1.7	1.05
1.8	0.85
1.9	0.63
2	0.42
2.1	0.23
2.2	0.09
2.3	0.02
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.35
0.4	-0.56
0.5	-0.79
0.6	-1.03
0.7	-1.2
0.8	-1.29
0.9	-1.29
1	-1.21
1.1	-1.05
1.2	-0.85
1.3	-0.61
1.4	-0.38
0	0
0.1	-0.03
0.2	-0.14
0.3	-0.33
0.4	-0.54
0.5	-0.73
0.6	-0.93
0.7	-1.09
0.8	-1.19
0.9	-1.2
1	-1.19
1.1	-1.09
1.2	-0.94
1.3	-0.76
1.4	-0.52
1.5	-0.31
0	0
0.1	-0.04
0.2	-0.14
0.3	-0.3
0.4	-0.49
0.5	-0.69
0.6	-0.87
0.7	-1.01
0.8	-1.09
0.9	-1.1
1	-1.1
1.1	-1.07
1.2	-0.97
1.3	-0.82
1.4	-0.63
1.5	-0.43
1.6	-0.24
0	0
0.1	-0.05
0.2	-0.2
0.3	-0.45
0.4	-0.7
0.5	-0.92
0.6	-1.06
0.7	-1.1
0.8	-1.01
0.9	-0.83
1	-0.6
1.1	-0.37
0	0
0.1	-0.06
0.2	-0.22
0.3	-0.45
0.4	-0.7
0.5	-0.92
0.6	-1.06
0.7	-1.1
0.8	-1.01
0.9	-0.83
1	-0.6
1.1	-0.35
