Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.36
1.6	1.25
1.7	1.09
1.8	0.89
1.9	0.68
2	0.46
2.1	0.27
2.2	0.12
2.3	0.03
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.4
0.4	-0.66
0.5	-0.92
0.6	-1.15
0.7	-1.32
0.8	-1.4
0.9	-1.38
1	-1.26
1.1	-1.07
1.2	-0.83
1.3	-0.59
1.4	-0.32
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.41
0.4	-0.63
0.5	-0.92
0.6	-1.15
0.7	-1.32
0.8	-1.4
0.9	-1.38
1	-1.27
1.1	-1.07
1.2	-0.83
1.3	-0.56
1.4	-0.32
0	0
0.1	-0.03
0.2	-0.15
0.3	-0.33
0.4	-0.54
0.5	-0.77
0.6	-0.97
0.7	-1.13
0.8	-1.19
0.9	-1.2
1	-1.2
1.1	-1.12
1.2	-0.98
1.3	-0.78
1.4	-0.56
1.5	-0.34
0	0
0.1	-0.04
0.2	-0.16
0.3	-0.35
0.4	-0.57
0.5	-0.79
0.6	-0.99
0.7	-1.13
0.8	-1.2
0.9	-1.2
1	-1.2
1.1	-1.12
1.2	-0.98
1.3	-0.78
1.4	-0.56
1.5	-0.34
0	0
0.1	-0.05
0.2	-0.18
0.3	-0.38
0.4	-0.61
0.5	-0.86
0.6	-1.07
0.7	-1.22
0.8	-1.3
0.9	-1.3
1	-1.24
1.1	-1.12
1.2	-0.92
1.3	-0.66
1.4	-0.44
1.5	-0.21
1.6	-0.08
