Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.29
1.7	1.15
1.8	0.96
1.9	0.75
2	0.53
2.1	0.33
2.2	0.16
2.3	0.05
0	0
0.1	-0.06
0.2	-0.22
0.3	-0.47
0.4	-0.74
0.5	-1.01
0.6	-1.16
0.7	-1.2
0.8	-1.12
0.9	-0.91
1	-0.64
1.1	-0.37
0	0
0.1	-0.05
0.2	-0.24
0.3	-0.47
0.4	-0.77
0.5	-0.99
0.6	-1.15
0.7	-1.2
0.8	-1.11
0	0
0.1	-0.12
0.2	-0.47
0.3	-0.93
0.4	-1.18
0.5	-1.13
0.6	-0.82
0.7	-0.39
0	0
0.1	-0.12
0.2	-0.47
0.3	-0.93
0.4	-1.18
0.5	-1.13
0.6	-0.82
0.7	-0.39
0	0
0.1	-0.15
0.2	-0.52
0.3	-0.93
0.4	-1.18
0.5	-1.13
0.6	-0.82
0.7	-0.39
0	0
0.1	-0.15
0.2	-0.52
0.3	-0.93
0.4	-1.17
0.5	-1.13
0.6	-0.82
0.7	-0.39
