Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.34
1.6	1.22
1.7	1.05
1.8	0.85
1.9	0.63
2	0.42
2.1	0.23
2.2	0.09
2.3	0.02
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.28
0.4	-0.49
0.5	-0.71
0.6	-0.93
0.7	-1.13
0.8	-1.28
0.9	-1.37
1	-1.4
1.1	-1.36
1.2	-1.25
1.3	-1.08
1.4	-0.88
1.5	-0.66
1.6	-0.45
1.7	-0.25
0	0
0.1	-0.03
0.2	-0.14
0.3	-0.29
0.4	-0.47
0.5	-0.69
0.6	-0.91
0.7	-1.11
0.8	-1.27
0.9	-1.37
1	-1.4
1.1	-1.36
1.2	-1.26
1.3	-1.09
1.4	-0.88
1.5	-0.66
1.6	-0.45
1.7	-0.27
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.3
0.4	-0.49
0.5	-0.71
0.6	-0.91
0.7	-1.11
0.8	-1.28
0.9	-1.37
1	-1.4
1.1	-1.36
1.2	-1.25
1.3	-1.1
1.4	-0.88
1.5	-0.66
1.6	-0.45
1.7	-0.25
0	0
0.1	-0.03
0.2	-0.14
0.3	-0.3
0.4	-0.47
0.5	-0.71
0.6	-0.93
0.7	-1.13
0.8	-1.28
0.9	-1.37
1	-1.4
1.1	-1.36
0	0
0.1	-0.1
0.2	-0.36
0.3	-0.72
0.4	-1.08
0.5	-1.32
0.6	-1.4
0.7	-1.28
0.8	-1
0.9	-0.63
0	0
0.1	-0.09
0.2	-0.36
0.3	-0.72
0.4	-1.07
0.5	-1.32
0.6	-1.4
0.7	-1.28
0.8	-1
0.9	-0.64
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.69
0.4	-1.04
0.5	-1.31
0.6	-1.4
0.7	-1.3
0.8	-1.04
0.9	-0.67
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.68
0.4	-1.08
0.5	-1.31
0.6	-1.4
0.7	-1.28
0.8	-1.04
0.9	-0.64
0	0
0.1	-0.1
0.2	-0.33
0.3	-0.68
0.4	-1.04
0.5	-1.31
0.6	-1.4
0.7	-1.28
0.8	-1
0.9	-0.64
0	0
0.1	-0.1
0.2	-0.36
0.3	-0.68
0.4	-1.04
0.5	-1.31
0.6	-1.4
0.7	-1.3
0.8	-1.04
0.9	-0.67
0	0
0.1	-0.1
0.2	-0.36
0.3	-0.72
0.4	-1.07
0.5	-1.3
0.6	-1.4
0.7	-1.28
0.8	-1
0.9	-0.63
0	0
0.1	-0.1
0.2	-0.36
0.3	-0.72
0.4	-1.04
0.5	-1.32
0.6	-1.4
0.7	-1.28
0.8	-1
0.9	-0.64
0	0
0.1	-0.08
0.2	-0.36
0.3	-0.68
0.4	-1.08
0.5	-1.32
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.4
1	-1.38
1.1	-1.2
1.2	-0.88
1.3	-0.51
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.68
0.4	-1.04
0.5	-1.31
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.4
1	-1.39
1.1	-1.23
1.2	-0.92
1.3	-0.55
0	0
0.1	-0.1
0.2	-0.36
0.3	-0.72
0.4	-1.07
0.5	-1.32
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.4
1	-1.38
1.1	-1.2
1.2	-0.88
1.3	-0.51
0	0
0.1	-0.08
0.2	-0.36
0.3	-0.72
0.4	-1.08
0.5	-1.32
0.6	-1.4
0.7	-1.4
