Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.28
0.4	0.47
0.5	0.68
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.35
1.6	1.24
1.7	1.07
1.8	0.87
1.9	0.65
2	0.44
2.1	0.25
2.2	0.11
2.3	0.02
0	0
0.1	-0.08
0.2	-0.28
0.3	-0.62
0.4	-0.95
0.5	-1.2
0.6	-1.38
0.7	-1.38
0.8	-1.23
0.9	-0.92
1	-0.59
1.1	-0.28
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.62
0.4	-0.95
0.5	-1.23
0.6	-1.37
0.7	-1.37
0.8	-1.21
0.9	-0.93
1	-0.59
1.1	-0.28
0	0
0.1	-0.06
0.2	-0.3
0.3	-0.58
0.4	-0.92
0.5	-1.2
0.6	-1.38
0.7	-1.38
0.8	-1.21
0.9	-0.96
1	-0.63
1.1	-0.28
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.62
0.4	-0.95
0.5	-1.23
0.6	-1.38
0.7	-1.37
0.8	-1.21
0	0
0.1	-0.12
0.2	-0.4
0.3	-0.86
0.4	-1.21
0.5	-1.39
0.6	-1.33
0.7	-1.04
0.8	-0.63
0	0
0.1	-0.12
0.2	-0.44
0.3	-0.81
0.4	-1.21
0.5	-1.39
0.6	-1.33
0.7	-1.04
0.8	-0.64
0	0
0.1	-0.12
0.2	-0.44
0.3	-0.86
0.4	-1.21
0	0
0.1	-0.12
0.2	-0.44
0.3	-0.85
0.4	-1.21
0.5	-1.39
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.4
1	-1.32
1.1	-1.04
1.2	-0.64
0	0
0.1	-0.1
0.2	-0.44
0.3	-0.86
0.4	-1.18
0.5	-1.39
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.4
1	-1.33
1.1	-1.04
1.2	-0.64
0	0
0.1	-0.1
0.2	-0.41
0.3	-0.81
0.4	-1.21
0.5	-1.39
0.6	-1.4
0.7	-1.34
0.8	-1.04
0.9	-0.63
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.86
0.4	-1.21
0.5	-1.38
0.6	-1.4
0.7	-1.33
0.8	-1.04
0.9	-0.68
0	0
0.1	-0.1
0.2	-0.44
0.3	-0.86
0.4	-1.18
0.5	-1.39
0.6	-1.4
0.7	-1.39
0.8	-1.19
0.9	-0.82
1	-0.41
0	0
0.1	-0.12
0.2	-0.44
0.3	-0.81
0.4	-1.18
0.5	-1.39
0.6	-1.4
0.7	-1.39
0.8	-1.19
0.9	-0.82
1	-0.41
0	0
0.1	-0.1
0.2	-0.43
0.3	-0.92
0.4	-1.3
0.5	-1.49
0.6	-1.5
0.7	-1.42
0.8	-1.11
0.9	-0.68
1	-0.31
0	0
0.1	-0.11
0.2	-0.46
0.3	-0.98
0.4	-1.35
0.5	-1.59
0.6	-1.6
0.7	-1.43
0.8	-1.09
0.9	-0.57
0	0
0.1	-0.12
0.2	-0.49
0.3	-0.99
0.4	-1.47
0.5	-1.68
0.6	-1.67
0.7	-1.4
0.8	-0.94
0	0
0.1	-0.15
0.2	-0.54
0.3	-1.04
0.4	-1.47
0.5	-1.69
0.6	-1.67
0.7	-1.4
0.8	-1
0	0
0.1	-0.12
0.2	-0.54
0.3	-0.99
0.4	-1.43
0.5	-1.69
0.6	-1.67
0.7	-1.44
0.8	-1
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.92
0.4	-1.3
0.5	-1.49
0.6	-1.5
0.7	-1.42
0.8	-1.11
0.9	-0.68
0	0
0.1	-0.1
0.2	-0.44
0.3	-0.86
0.4	-1.21
0.5	-1.39
0.6	-1.4
0.7	-1.39
0.8	-1.19
0.9	-0.87
1	-0.41
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.92
0.4	-1.3
0.5	-1.49
0.6	-1.5
0.7	-1.42
0.8	-1.11
0.9	-0.68
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.91
0.4	-1.3
0.5	-1.49
0.6	-1.5
0.7	-1.42
0.8	-1.12
0.9	-0.68
0	0
0.1	-0.1
0.2	-0.43
0.3	-0.92
0.4	-1.3
0.5	-1.48
0.6	-1.5
0.7	-1.42
0.8	-1.11
0.9	-0.68
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.91
0.4	-1.3
0.5	-1.49
0.6	-1.5
0.7	-1.42
0.8	-1.11
0.9	-0.68
0	0
0.1	-0.1
0.2	-0.48
0.3	-0.87
0.4	-1.3
0.5	-1.48
0.6	-1.5
0.7	-1.44
0.8	-1.16
0.9	-0.73
1	-0.31
1.1	-0.04
