Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.33
1.6	1.2
1.7	1.03
1.8	0.82
1.9	0.6
2	0.39
2.1	0.22
2.2	0.08
2.3	0.01
0	0
0.1	-0.11
0.2	-0.42
0.3	-0.82
0.4	-1.15
0.5	-1.38
0.6	-1.38
0.7	-1.13
0.8	-0.76
0	0
0.1	-0.09
0.2	-0.38
0.3	-0.78
0.4	-1.15
0.5	-1.37
0.6	-1.36
0.7	-1.13
0.8	-0.76
0	0
0.1	-0.09
0.2	-0.38
0.3	-0.78
0.4	-1.15
0.5	-1.37
0.6	-1.36
0.7	-1.13
0.8	-0.71
0.9	-0.33
0	0
0.1	-0.09
0.2	-0.38
0.3	-0.78
0.4	-1.15
0.5	-1.38
0.6	-1.4
0.7	-1.4
0.8	-1.39
0.9	-1.2
1	-0.84
1.1	-0.4
0	0
0.1	-0.09
0.2	-0.42
0.3	-0.78
0.4	-1.18
0.5	-1.38
0.6	-1.4
0.7	-1.4
0.8	-1.38
0.9	-1.17
1	-0.8
1.1	-0.45
0	0
0.1	-0.12
0.2	-0.45
0.3	-0.88
0.4	-1.27
0.5	-1.48
0.6	-1.5
0.7	-1.5
0.8	-1.38
0.9	-1.05
1	-0.62
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.89
0.4	-1.35
0.5	-1.58
0.6	-1.6
0.7	-1.57
0.8	-1.33
0.9	-0.92
1	-0.46
0	0
0.1	-0.11
0.2	-0.44
0.3	-0.89
0.4	-1.31
0.5	-1.57
0.6	-1.6
0.7	-1.58
0.8	-1.37
0.9	-0.97
1	-0.51
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.94
0.4	-1.35
0.5	-1.58
0.6	-1.6
0.7	-1.57
0.8	-1.33
0.9	-0.92
1	-0.47
0	0
0.1	-0.14
0.2	-0.51
0.3	-0.94
0.4	-1.43
0.5	-1.68
0.6	-1.7
0.7	-1.61
0.8	-1.28
0.9	-0.81
0	0
0.1	-0.11
0.2	-0.51
0.3	-1
0.4	-1.4
0.5	-1.66
0.6	-1.7
0.7	-1.61
0.8	-1.28
0.9	-0.81
0	0
0.1	-0.14
0.2	-0.51
0.3	-1
0.4	-1.43
0.5	-1.68
0.6	-1.7
0.7	-1.61
0.8	-1.28
0.9	-0.81
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.94
0.4	-1.35
0.5	-1.58
0.6	-1.6
0.7	-1.57
0.8	-1.33
0.9	-0.92
1	-0.46
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.94
0.4	-1.31
0.5	-1.58
0.6	-1.6
0.7	-1.58
0.8	-1.33
0.9	-0.92
1	-0.46
