Time	X	Z
0	7.258	2.279
0.1	7.258	2.279
0.2	7.258	2.279
0.3	7.258	2.279
0.4	7.258	2.279
0.5	7.258	2.279
0.6	7.258	2.279
0.7	7.258	2.279
0.8	7.258	2.279
0.9	7.258	2.279
1	7.258	2.279
1.1	7.258	2.279
1.2	7.258	2.279
1.3	7.258	2.279
1.4	7.258	2.279
1.5	7.258	2.279
1.6	7.258	2.279
1.7	7.258	2.279
1.8	7.258	2.279
1.9	7.258	2.279
2	7.258	2.279
2.1	7.258	2.279
2.2	7.258	2.279
2.3	7.258	2.279
2.4	7.258	2.279
2.5	7.258	2.279
2.6	7.258	2.279
2.7	7.258	2.279
2.8	7.258	2.279
2.9	7.258	2.279
3	7.258	2.279
3.1	7.258	2.279
3.2	7.258	2.28
3.3	7.258	2.279
3.4	7.258	2.279
3.5	7.258	2.279
3.6	7.258	2.279
3.7	7.258	2.279
3.8	7.258	2.279
3.9	7.258	2.279
4	7.258	2.279
4.1	7.258	2.279
4.2	7.258	2.279
4.3	7.258	2.279
4.4	7.258	2.279
4.5	7.258	2.279
4.6	7.258	2.279
4.7	7.258	2.279
4.8	7.258	2.279
4.9	7.258	2.279
5	7.258	2.279
5.1	7.258	2.279
5.2	7.258	2.279
5.3	7.258	2.279
5.4	7.258	2.279
5.5	7.258	2.279
5.6	7.258	2.279
5.7	7.258	2.279
5.8	7.258	2.279
5.9	7.258	2.279
6	7.258	2.279
6.1	7.258	2.279
6.2	7.258	2.279
6.3	7.258	2.279
6.4	7.258	2.279
6.5	7.258	2.279
6.6	7.258	2.279
6.7	7.258	2.279
6.8	7.258	2.279
6.9	7.258	2.279
7	7.258	2.279
7.1	7.258	2.279
7.2	7.258	2.279
7.3	7.258	2.279
7.4	7.258	2.279
7.5	7.258	2.279
7.6	7.258	2.279
7.7	7.258	2.279
7.8	7.258	2.279
7.9	7.258	2.279
8	7.258	2.279
8.1	7.258	2.279
8.2	7.258	2.279
8.3	7.258	2.279
8.4	7.258	2.279
8.5	7.258	2.279
8.6	7.258	2.279
8.7	7.258	2.279
8.8	7.258	2.279
8.9	7.258	2.279
9	7.258	2.279
9.1	7.258	2.279
9.2	7.258	2.279
9.3	7.258	2.279
9.4	7.258	2.279
9.5	7.258	2.279
9.6	7.258	2.279
9.7	7.258	2.279
9.8	7.258	2.279
9.9	7.258	2.279
10	7.258	2.279
10.1	7.258	2.279
10.2	7.258	2.279
10.3	7.258	2.279
10.4	7.258	2.279
10.5	7.258	2.279
10.6	7.258	2.279
10.7	7.258	2.279
10.8	7.258	2.279
10.9	7.258	2.279
11	7.258	2.279
11.1	7.258	2.279
11.2	7.258	2.279
11.3	7.258	2.279
11.4	7.258	2.279
11.5	7.257	2.279
11.6	7.257	2.279
11.7	7.257	2.279
11.8	7.258	2.279
11.9	7.257	2.279
12	7.257	2.279
12.1	7.245	2.305
12.2	7.222	2.322
12.3	7.17	2.345
12.4	7.109	2.373
12.5	7.063	2.401
12.6	7.039	2.425
12.7	7.036	2.463
12.8	7.049	2.511
12.9	7.073	2.575
13	7.099	2.648
13.1	7.131	2.752
13.2	7.166	2.882
13.3	7.199	3.025
13.4	7.218	3.164
13.5	7.223	3.288
13.6	7.249	3.398
13.7	7.265	3.484
13.8	7.282	3.551
13.9	7.295	3.606
14	7.303	3.65
14.1	7.301	3.691
14.2	7.294	3.731
