Time	X	Z
0	7.491	4.658
0.1	7.491	4.659
0.2	7.464	4.682
0.3	7.46	4.681
0.4	7.461	4.681
0.5	7.464	4.68
0.6	7.467	4.679
0.7	7.469	4.678
0.8	7.469	4.678
0.9	7.47	4.678
1	7.47	4.679
1.1	7.471	4.68
1.2	7.471	4.681
1.3	7.471	4.68
1.4	7.469	4.679
1.5	7.466	4.678
1.6	7.463	4.678
1.7	7.46	4.679
1.8	7.459	4.677
1.9	7.455	4.677
2	7.451	4.675
2.1	7.449	4.676
2.2	7.436	4.677
2.3	7.426	4.676
2.4	7.418	4.673
2.5	7.414	4.666
2.6	7.412	4.654
2.7	7.413	4.637
2.8	7.415	4.616
2.9	7.416	4.595
3	7.416	4.58
3.1	7.417	4.573
3.2	7.418	4.577
3.3	7.42	4.589
3.4	7.423	4.608
3.5	7.426	4.629
3.6	7.427	4.648
3.7	7.427	4.663
3.8	7.429	4.675
3.9	7.432	4.682
4	7.435	4.687
4.1	7.437	4.689
4.2	7.442	4.691
4.3	7.445	4.692
4.4	7.447	4.694
4.5	7.447	4.698
4.6	7.448	4.707
4.7	7.451	4.72
4.8	7.453	4.728
4.9	7.454	4.732
5	7.454	4.733
5.1	7.454	4.735
5.2	7.455	4.739
5.3	7.457	4.74
5.4	7.456	4.735
5.5	7.453	4.724
5.6	7.452	4.708
5.7	7.451	4.688
5.8	7.455	4.674
5.9	7.463	4.667
6	7.473	4.662
6.1	7.483	4.659
6.2	7.492	4.658
6.3	7.497	4.658
6.4	7.496	4.659
6.5	7.496	4.659
6.6	7.495	4.659
6.7	7.495	4.658
6.8	7.493	4.658
6.9	7.493	4.659
7	7.492	4.659
7.1	7.491	4.66
7.2	7.49	4.662
7.3	7.489	4.664
7.4	7.487	4.666
7.5	7.486	4.667
7.6	7.484	4.669
7.7	7.482	4.671
7.8	7.481	4.671
7.9	7.481	4.671
8	7.481	4.67
8.1	7.482	4.669
8.2	7.482	4.667
8.3	7.483	4.664
8.4	7.483	4.661
8.5	7.484	4.66
8.6	7.486	4.66
8.7	7.487	4.66
8.8	7.487	4.661
8.9	7.488	4.661
9	7.488	4.661
9.1	7.487	4.661
9.2	7.487	4.662
9.3	7.487	4.663
9.4	7.487	4.663
9.5	7.488	4.663
9.6	7.489	4.663
9.7	7.491	4.663
9.8	7.492	4.663
9.9	7.493	4.662
10	7.493	4.662
10.1	7.494	4.661
10.2	7.495	4.66
10.3	7.495	4.659
10.4	7.496	4.657
10.5	7.497	4.655
10.6	7.499	4.652
10.7	7.502	4.646
10.8	7.506	4.641
10.9	7.51	4.638
11	7.514	4.636
11.1	7.517	4.635
11.2	7.52	4.636
11.3	7.522	4.638
11.4	7.525	4.641
11.5	7.519	4.64
11.6	7.517	4.644
11.7	7.516	4.649
11.8	7.514	4.652
11.9	7.513	4.654
12	7.513	4.654
12.1	7.512	4.654
12.2	7.512	4.654
12.3	7.512	4.653
12.4	7.511	4.648
12.5	7.51	4.637
12.6	7.511	4.618
12.7	7.52	4.595
12.8	7.533	4.574
12.9	7.546	4.56
13	7.557	4.552
13.1	7.563	4.548
13.2	7.563	4.549
13.3	7.557	4.551
13.4	7.544	4.558
13.5	7.526	4.57
13.6	7.509	4.587
13.7	7.498	4.605
13.8	7.491	4.619
13.9	7.487	4.63
14	7.487	4.637
14.1	7.485	4.638
14.2	7.485	4.635
